target_id	length	eff_length	est_counts	tpm
gene-HO397_02730	153	108.258	0	0
gene-HO397_02735	1113	1162.53	67	34.4818
gene-HO397_02740	621	651.835	3	2.75362
gene-HO397_02745	2241	2527.71	10	2.36697
gene-HO397_02750	1203	1156.76	0	0
gene-HO397_02755	219	172.997	0	0
gene-HO397_02760	3882	3959.79	5	0.755472
gene-HO397_02765	1134	1196.15	6	3.00113
gene-HO397_02770	816	830.721	5	3.6011
gene-HO397_02775	993	980.361	2	1.22057
gene-HO397_02780	1005	894.606	4	2.67515
gene-HO397_02785	1251	1207.62	5	2.4772
gene-HO397_02790	957	910.755	0	0
gene-HO397_02795	1176	1129.76	0	0
gene-HO397_02800	1611	1564.76	0	0
gene-HO397_02805	858	811.755	0	0
gene-HO397_02810	747	727.654	3	2.4667
gene-HO397_02815	414	340.921	4	7.01983
gene-HO397_02820	2096	2109.01	40	11.3475
gene-HO397_02825	198	138.497	7	30.2398
gene-HO397_02830	1089	1041.89	21	12.0591
gene-HO397_02835	1161	1280.02	3	1.40225
gene-HO397_02840	630	701.891	4	3.40966
gene-HO397_02845	1071	1121.8	7	3.73338
gene-HO397_02850	698	715.26	153.949	128.776
gene-HO397_02855	762	780.845	38	29.1165
gene-HO397_02860	564	492.256	115	139.774
gene-HO397_02865	1566	1669.35	119	42.65
gene-HO397_02870	429	339.719	9	15.8505
gene-HO397_02875	1239	1389.28	10	4.30656
gene-HO397_02880	411	347.444	7	12.0541
gene-HO397_02885	807	817.682	13	9.51216
gene-HO397_02890	1464	1417.76	0	0
gene-HO397_02895	879	804.499	6	4.46217
gene-HO397_02900	552	650.499	7	6.43831
gene-HO397_02905	1533	1486.76	0	0
gene-HO397_02910	909	884.233	5	3.38317
gene-HO397_02915	297	250.844	0	0
gene-HO397_02920	1059	1297.66	7	3.22743
gene-HO397_02925	698	715.26	153.949	128.776
gene-HO397_02930	1659	1836.68	7	2.28026
gene-HO397_02935	681	676.608	1	0.884267
gene-HO397_02940	1386	1299.61	2	0.920738
gene-HO397_02945	561	514.755	0	0
gene-HO397_02950	210	186.755	2	6.40736
gene-HO397_02955	384	370.052	2	3.23361
gene-HO397_02960	789	730.136	1	0.819439
gene-HO397_02965	204	229.94	5	13.01
gene-HO397_02970	966	886.74	44	29.6877
gene-HO397_02975	954	902.231	24	15.9153
gene-HO397_02980	642	663.972	5	4.50547
gene-HO397_02985	264	190.481	12	37.6921
gene-HO397_02990	1212	1285.07	6	2.79348
gene-HO397_02995	1089	984.758	12	7.29075
gene-HO397_03000	1113	1285.61	20	9.30767
gene-HO397_03005	1902	2070.67	27	7.80139
gene-HO397_03010	468	418.239	11	15.7358
gene-HO397_03015	318	265.127	1	2.25666
gene-HO397_03020	612	608.577	6	5.8987
gene-HO397_03025	642	586.132	10	10.2076
gene-HO397_03030	1032	968.484	19	11.7377
gene-HO397_03035	582	558.58	41	43.9156
gene-HO397_03040	2583	2551.93	97	22.7417
gene-HO397_03045	483	480.423	13	16.1897
gene-HO397_03050	978	1302.72	20	9.18545
gene-HO397_03055	708	841.816	7	4.97509
gene-HO397_03060	1451	1432.84	14	5.84589
gene-HO397_03065	1671	1769.94	4	1.35214
gene-HO397_03070	936	1159.91	5	2.57909
gene-HO397_03075	372	325.755	0	0
gene-HO397_03080	1370	1496.47	12.4255	4.96782
gene-HO397_03085	357	293.021	5	10.2092
gene-HO397_03090	675	591.231	3	3.03588
gene-HO397_03095	741	716.694	14	11.6873
gene-HO397_03100	909	879.771	17	11.5611
gene-HO397_03105	1878	1980.35	19	5.74027
gene-HO397_03110	1539	1647.7	70	25.4179
gene-HO397_03115	879	928.377	15	9.6669
gene-HO397_03120	468	496.338	19	22.9032
gene-HO397_03125	1041	1088.44	28	15.3912
gene-HO397_03130	1425	1586.96	52	19.6046
gene-HO397_03135	1176	1355.42	20	8.82827
rna-HO397_03140	75	35.4246	207	3496.12
rna-HO397_03145	75	35.4246	207	3496.12
rna-HO397_03150	77	37.2239	4	64.2923
rna-HO397_03155	75	35.4246	97.5	1646.72
rna-HO397_03160	75	35.4246	97.5	1646.72
rna-HO397_03165	85	44.5375	122	1638.91
rna-HO397_03170	77	37.2239	4	64.2923
gene-HO397_03175	1665	1849.14	107	34.6206
gene-HO397_03180	753	712.543	16	13.4347
gene-HO397_03185	1221	1240.15	19	9.1664
gene-HO397_03190	1149	1383.7	38	16.4309
gene-HO397_03195	801	842.268	111	78.8485
gene-HO397_03200	1947	1870.52	10	3.19859
gene-HO397_03205	1665	1868.47	37	11.8478
gene-HO397_03210	1407	1399.85	3	1.28221
gene-HO397_03215	327	294.17	2	4.06773
gene-HO397_03220	447	469.783	51	64.9521
gene-HO397_03225	87	46.3586	2	25.8119
gene-HO397_03230	531	673.847	19	16.8699
gene-HO397_03235	294	171.311	25	87.3125
gene-HO397_03240	765	829.41	4	2.88543
gene-HO397_03245	546	555.759	52	55.9806
gene-HO397_03250	1641	1510.48	14	5.54541
gene-HO397_03255	495	559.857	2	2.13734
gene-HO397_03260	651	662.806	3	2.70804
gene-HO397_03265	198	145.35	4	16.4651
gene-HO397_03270	1320	1407.56	2	0.850124
gene-HO397_03275	2199	2413.05	10	2.47944
gene-HO397_03280	258	211.865	0	0
gene-HO397_03285	678	623.778	10	9.59159
gene-HO397_03290	2685	2829.62	79	16.704
gene-HO397_03295	573	639.933	2	1.86989
gene-HO397_03300	2049	1960.29	3	0.915633
gene-HO397_03305	1674	1721.41	3	1.04269
gene-HO397_03310	90	48.9759	0	0
gene-HO397_03315	207	129.179	34	157.474
gene-HO397_03320	303	208.299	5.70643	16.3907
gene-HO397_03325	1545	1466.34	7.5359	3.07482
gene-HO397_03330	327	280.819	0	0
gene-HO397_03335	1434	1333.68	5.53659	2.48376
gene-HO397_03340	570	604.809	3	2.96772
gene-HO397_03345	276	229.844	0	0
gene-HO397_03350	243	295.438	1	2.02513
gene-HO397_03355	1137	1459	2.16383	0.887338
gene-HO397_03360	759	884.664	3.42805	2.31841
gene-HO397_03365	510	460.627	5	6.49443
gene-HO397_03370	1422	1418.21	10	4.21871
gene-HO397_03375	1482	1839.45	8	2.60209
gene-HO397_03380	744	705.64	25	21.1972
gene-HO397_03385	657	620.316	12	11.5741
gene-HO397_03390	933	913.57	22	14.4079
gene-HO397_03395	735	744.058	25	20.1027
gene-HO397_03400	792	705.368	11	9.33034
gene-HO397_03405	1047	1016.56	8	4.70845
gene-HO397_03410	1062	1176.03	18	9.15745
gene-HO397_03415	732	803.873	6	4.46565
gene-HO397_03420	2460	2849.9	4	0.839751
gene-HO397_03425	567	523.552	1	1.14278
gene-HO397_03430	1284	1291.58	126	58.3672
gene-HO397_03435	108	60.0397	25	249.128
gene-HO397_03440	405	392.723	37	56.3684
gene-HO397_03445	348	237.915	9	22.6329
gene-HO397_03450	1767	1707.87	146	51.1469
gene-HO397_03455	717	748.172	105	83.9669
gene-HO397_03460	2802	2660.67	101	22.7118
gene-HO397_03465	1218	988.186	9	5.44909
gene-HO397_03470	1167	1036.23	11	6.35125
gene-HO397_03475	870	823.755	0	0
gene-HO397_03480	723	715.566	12	10.0335
gene-HO397_03485	1917	1952.15	4	1.22593
gene-HO397_03490	2634	2907.85	14	2.88056
gene-HO397_03495	228	224.128	8	21.3557
gene-HO397_03500	1569	1617.76	47	17.3822
gene-HO397_03505	1140	1203.8	28	13.9164
gene-HO397_03510	114	146.288	8	32.7192
gene-HO397_03515	294	264.262	7	15.8484
gene-HO397_03520	405	376.203	39	62.0245
gene-HO397_03525	693	755.311	43	34.0614
gene-HO397_03530	429	357.536	48	80.3234
gene-HO397_03535	1266	1204.53	70	34.7698
gene-HO397_03540	1293	1470.15	209	85.0563
gene-HO397_03545	522	491.353	81	98.6307
gene-HO397_03550	792	758.442	84	66.2639
rna-HO397_03555	76	36.3116	12.6667	208.707
rna-HO397_03560	76	36.3116	25	411.923
rna-HO397_03565	76	36.3116	12.6667	208.707
rna-HO397_03570	76	36.3116	25	411.923
rna-HO397_03575	76	36.3116	12.6667	208.707
rna-HO397_03580	76	36.3116	12.6667	208.707
rna-HO397_03585	76	36.3116	12.6667	208.707
gene-HO397_03590	1044	1097.44	65	35.4367
gene-HO397_03595	720	810.075	42	31.0202
gene-HO397_03600	942	1157.37	33	17.0594
gene-HO397_03605	381	334.755	0	0
gene-HO397_03610	1053	1160.77	47	24.2254
gene-HO397_03615	753	769.495	19	14.773
gene-HO397_03620	621	568.344	27	28.4232
gene-HO397_03625	1284	1400.62	6	2.56301
gene-HO397_03630	1071	1195.19	39	19.523
gene-HO397_03635	219	172.997	0	0
gene-HO397_03640	168	122.832	0	0
gene-HO397_03645	285	238.844	0	0
gene-HO397_03650	285	238.844	0	0
gene-HO397_03655	183	137.413	0	0
gene-HO397_03660	198	152.123	0	0
gene-HO397_03665	186	140.357	0	0
gene-HO397_03670	615	568.755	0	0
gene-HO397_03675	552	505.755	0	0
gene-HO397_03680	1623	1576.76	0	0
gene-HO397_03685	759	712.755	0	0
gene-HO397_03690	519	472.755	0	0
gene-HO397_03695	396	349.755	0	0
gene-HO397_03700	1026	979.755	0	0
gene-HO397_03705	105	62.8044	0	0
gene-HO397_03710	1338	1291.76	0	0
gene-HO397_03715	1146	1099.76	0	0
gene-HO397_03720	84	43.6458	0	0
gene-HO397_03725	477	492.614	8	9.71636
gene-HO397_03730	1290	1167.98	2	1.02451
gene-HO397_03735	1041	1063.69	2	1.12495
gene-HO397_03740	1155	1135.53	3	1.58067
gene-HO397_03745	756	837.283	3	2.14373
gene-HO397_03750	678	725.586	1	0.824577
gene-HO397_03755	2022	2073.63	27	7.79027
gene-HO397_03760	909	907.475	21	13.8454
gene-HO397_03765	990	934.482	11	7.04275
gene-HO397_03770	513	466.755	0	0
gene-HO397_03775	486	376.2	1	1.59038
gene-HO397_03780	246	199.926	0	0
gene-HO397_03785	453	406.755	0	0
gene-HO397_03790	705	681.7	18	15.7979
gene-HO397_03795	714	848.11	33	23.28
gene-HO397_03800	957	1067.2	1	0.56063
gene-HO397_03805	1242	1488.37	1	0.401985
gene-HO397_03810	762	696.766	2	1.71737
gene-HO397_03815	411	474.122	15	18.9288
gene-HO397_03820	1107	1040.77	7	4.02404
gene-HO397_03825	1134	1108.14	3	1.61974
gene-HO397_03830	1737	1924.07	25	7.7739
gene-HO397_03835	999	922.218	13	8.43393
gene-HO397_03840	672	731.713	16	13.0828
gene-HO397_03845	1365	1429.37	15	6.27867
gene-HO397_03850	483	545.68	1	1.09643
gene-HO397_03855	2151	2076.85	8	2.30465
gene-HO397_03860	963	945.854	2	1.2651
gene-HO397_03865	1086	1043.5	8	4.58689
gene-HO397_03870	261	310.274	7	13.4981
gene-HO397_03875	267	296.804	3	6.04744
gene-HO397_03880	678	694.707	6	5.16737
gene-HO397_03885	2283	2491.48	7	1.68098
gene-HO397_03890	261	183.351	4	13.0526
gene-HO397_03895	927	759.65	9	7.08842
gene-HO397_03900	2226	2226.7	5	1.34347
gene-HO397_03905	723	581.725	5	5.14248
gene-HO397_03910	660	774.496	4	3.09002
gene-HO397_03915	747	746.004	14	11.2281
gene-HO397_03920	504	505.862	42	49.675
gene-HO397_03925	888	841.755	0	0
gene-HO397_03930	66	27.4668	8	174.262
gene-HO397_03935	516	452.539	95	125.6
gene-HO397_03940	1584	1665.72	48	17.2409
gene-HO397_03945	129	84.445	25	177.128
gene-HO397_03950	468	510.401	12	14.0666
gene-HO397_03955	1119	1031.16	33	19.1474
gene-HO397_03960	921	797.097	30	22.518
gene-HO397_03965	1593	1563.85	23	8.79939
gene-HO397_03970	1266	1135.68	3	1.58047
gene-HO397_03975	816	756.984	20	15.8075
gene-HO397_03980	2433	2448.87	6	1.46591
gene-HO397_03985	900	958.94	2	1.24784
gene-HO397_03990	663	541.357	4	4.42075
gene-HO397_03995	750	698.703	11	9.41935
gene-HO397_04000	1236	1256.1	11	5.23948
gene-HO397_04005	966	913.869	7	4.58284
gene-HO397_04010	1872	1792.06	15	5.00794
gene-HO397_04015	1539	1605.63	10	3.72627
gene-HO397_04020	921	1027.16	3	1.74744
gene-HO397_04025	912	982.573	1	0.608913
gene-HO397_04030	2349	2897.24	13	2.6846
gene-HO397_04035	1329	1541.38	33	12.8093
gene-HO397_04040	1326	1216.53	19	9.34441
gene-HO397_04045	384	435.151	2	2.74986
gene-HO397_04050	1116	1047.78	5	2.85508
gene-HO397_04055	627	606.83	20	19.7189
gene-HO397_04060	1203	1234.61	28	13.5691
gene-HO397_04065	759	982.467	42	25.5771
gene-HO397_04070	597	556.715	49	52.6604
gene-HO397_04075	1233	1274.35	19	8.92045
gene-HO397_04080	285	202.208	10	29.5884
gene-HO397_04085	816	770.31	6	4.66022
gene-HO397_04090	1209	1359.75	14	6.16015
gene-HO397_04095	537	570.801	5	5.24089
gene-HO397_04100	333	409.771	23	33.582
gene-HO397_04105	1017	1090.59	7	3.84022
gene-HO397_04110	192	151.894	1	3.93894
gene-HO397_04115	570	724.891	6	4.95221
gene-HO397_04120	222	175.98	0	0
gene-HO397_04125	1446	1517.37	2	0.788605
gene-HO397_04130	189	167.65	4	14.275
gene-HO397_04135	234	203.697	4	11.7488
gene-HO397_04140	336	307.524	8	15.5643
gene-HO397_04145	924	1076.27	9	5.00315
gene-HO397_04150	963	1011.73	68	40.2127
gene-HO397_04155	1026	1027.06	2	1.16507
gene-HO397_04160	1767	1715.68	6	2.09236
gene-HO397_04165	753	706.755	0	0
gene-HO397_04170	171	125.769	0	0
gene-HO397_04175	429	382.755	0	0
gene-HO397_04180	432	416.6	1	1.43615
gene-HO397_04185	447	334.608	1	1.78807
gene-HO397_04190	807	951.556	4	2.51505
gene-HO397_04195	579	426.387	1	1.40319
gene-HO397_04200	360	313.819	0	0
gene-HO397_04205	909	849.792	1	0.704057
gene-HO397_04210	606	662.001	1	0.903779
gene-HO397_04215	1623	1673.1	12	4.29121
gene-HO397_04220	438	428.983	22	30.6834
gene-HO397_04225	603	602.354	1	0.993274
gene-HO397_04230	540	493.755	0	0
gene-HO397_04235	240	233.843	1	2.55857
gene-HO397_04240	402	355.755	0	0
gene-HO397_04245	219	240.362	3	7.46753
gene-HO397_04250	1686	1761.47	55	18.6814
gene-HO397_04255	378	358.878	38	63.3516
gene-HO397_04260	258	323.005	140	259.322
gene-HO397_04265	288	221.236	4	10.8174
gene-HO397_04270	723	829.771	6	4.32627
gene-HO397_04275	903	777.707	35	26.926
gene-HO397_04280	477	467.273	6	7.68247
gene-HO397_04285	1113	1213.06	24	11.8372
gene-HO397_04290	1134	1206.35	2	0.991922
gene-HO397_04295	954	1008.78	1	0.593093
gene-HO397_04300	846	698.629	7	5.99476
gene-HO397_04305	489	506.706	9	10.6269
gene-HO397_04310	1128	1182.01	2	1.01235
gene-HO397_04315	732	787.168	2	1.52014
gene-HO397_04320	669	570.482	3	3.1463
gene-HO397_04325	717	697.358	6	5.14773
gene-HO397_04330	732	665.109	5	4.49777
gene-HO397_04335	729	698.399	8	6.85341
gene-HO397_04340	516	409.156	1	1.46228
gene-HO397_04345	324	274.572	7	15.2532
gene-HO397_04350	831	723.694	10	8.26733
gene-HO397_04355	1014	912.38	42	27.5419
gene-HO397_04360	1431	1225.37	13	6.3474
gene-HO397_04365	1002	923.501	10	6.47863
gene-HO397_04370	1719	1672.76	0	0
gene-HO397_04375	969	1041.64	1	0.574385
gene-HO397_04380	1653	1795.79	2	0.666338
gene-HO397_04385	900	834.313	9	6.45407
gene-HO397_04390	696	622.614	2	1.9219
gene-HO397_04395	1659	1811.36	57	18.8274
gene-HO397_04400	951	1039.56	1292	743.587
gene-HO397_04405	1116	1047.79	5	2.85506
gene-HO397_04410	1947	1828.74	37	12.1052
gene-HO397_04415	225	210.89	242	686.561
gene-HO397_04420	321	308.619	43	83.3616
gene-HO397_04425	2277	2341.49	116	29.6406
rna-HO397_04430	136	63.6554	17	159.784
rna-HO397_04435	88	69.3758	86.5	745.982
gene-HO397_04440	219	154.111	14	54.3518
gene-HO397_04445	705	937.703	14	8.93271
gene-HO397_04450	1722	1809.68	28	9.25712
gene-HO397_04455	1767	1887.53	35	11.0942
gene-HO397_04460	966	1037.36	35	20.1864
gene-HO397_04465	495	582.875	26	26.6882
gene-HO397_04470	4029	3752.94	447	71.2616
gene-HO397_04475	612	711.483	15	12.6138
gene-HO397_04480	1344	1421.83	15	6.31196
gene-HO397_04485	1293	1401.64	38	16.2206
gene-HO397_04490	2445	2567.69	14	3.26217
gene-HO397_04495	618	602.931	3	2.97697
gene-HO397_04500	864	763.494	8	6.26909
gene-HO397_04505	627	580.755	0	0
gene-HO397_04510	1149	1146.96	15	7.82465
gene-HO397_04515	1431	1552.78	6	2.31186
gene-HO397_04520	909	937.497	10	6.38191
gene-HO397_04525	591	680.339	2	1.75884
gene-HO397_04530	741	699.65	25	21.3786
gene-HO397_04535	2283	2370.73	114	28.7702
gene-HO397_04540	858	849.497	13	9.15592
gene-HO397_04545	1761	1856.68	14	4.51141
gene-HO397_04550	693	706.041	3	2.54221
gene-HO397_04555	1089	1178.41	21	10.6621
gene-HO397_04560	1284	1276.93	8	3.74837
gene-HO397_04565	765	785.727	3	2.28439
gene-HO397_04570	684	698.381	52	44.5483
gene-HO397_04575	1674	1645.65	1042	378.835
gene-HO397_04580	285	193.157	13	40.2674
gene-HO397_04585	2265	2425.82	21	5.17942
gene-HO397_04590	1749	1939.8	110	33.9279
gene-HO397_04595	987	1029.15	12	6.97626
gene-HO397_04600	1233	1398.04	14	5.99142
gene-HO397_04605	183	148.223	7	28.2555
gene-HO397_04610	747	714.186	12	10.0529
gene-HO397_04615	894	747.134	14	11.2112
gene-HO397_04620	780	763.771	3	2.35006
gene-HO397_04625	786	917.933	12	7.82151
gene-HO397_04630	1323	1311.67	24	10.9473
gene-HO397_04635	705	659.398	18	16.3322
gene-HO397_04640	4461	4918.83	109	13.2582
gene-HO397_04645	1848	2136.8	96	26.8799
gene-HO397_04650	549	692.127	55	47.5442
gene-HO397_04655	648	711.49	24	20.1819
gene-HO397_04660	1191	1253.08	52	24.8281
gene-HO397_04665	1089	1154.64	2055	1064.84
gene-HO397_04670	1401	1466.85	87	35.4857
gene-HO397_04675	1203	1233.31	30	14.5535
gene-HO397_04680	2613	2741.08	75	16.3704
gene-HO397_04685	768	739.686	3	2.42658
gene-HO397_04690	792	793.745	1	0.753771
gene-HO397_04695	1146	1164.7	1	0.513695
gene-HO397_04700	960	913.755	0	0
gene-HO397_04705	576	632.489	1	0.945949
gene-HO397_04710	540	625.721	3	2.86854
gene-HO397_04715	702	750.091	2	1.59528
gene-HO397_04720	2601	2992.23	13	2.59937
gene-HO397_04725	1071	1453.65	16	6.58537
gene-HO397_04730	543	566.352	3	3.16924
gene-HO397_04735	516	495.844	1	1.20663
gene-HO397_04740	738	746.539	9	7.21291
gene-HO397_04745	1011	1017.17	10	5.88205
gene-HO397_04750	543	557.566	94	100.868
gene-HO397_04755	1110	1198.2	61	30.4594
gene-HO397_04760	2109	2247.77	115	30.6102
gene-HO397_04765	1908	1965.4	33	10.0458
gene-HO397_04770	1254	1282.1	36	16.7997
gene-HO397_04775	1641	1749.01	18	6.15744
gene-HO397_04780	564	503.453	7	8.31878
gene-HO397_04785	168	108.255	11	60.7949
gene-HO397_04790	519	473.493	20	25.2718
gene-HO397_04795	1761	1867.86	36	11.5313
gene-HO397_04800	453	446.751	29	38.8377
gene-HO397_04805	1041	1024.99	296	172.78
gene-HO397_04810	510	405.133	20	29.536
gene-HO397_04815	630	616.45	16	15.529
gene-HO397_04820	2163	2397.81	22	5.48945
gene-HO397_04825	447	380.04	2	3.14863
gene-HO397_04830	2055	2139.06	34	9.50991
gene-HO397_04835	459	391.714	31	47.3493
gene-HO397_04840	663	628.848	5	4.75713
gene-HO397_04845	414	367.755	0	0
gene-HO397_04850	318	225.096	27	71.7655
gene-HO397_04855	1191	1269.84	14	6.59631
gene-HO397_04860	279	230.925	11	28.4999
gene-HO397_04865	330	354.226	13	21.9575
gene-HO397_04870	660	589.167	9	9.13954
rna-HO397_04875	88	47.2195	70	886.945
gene-HO397_04880	1119	960.487	5	3.11458
gene-HO397_04885	1794	1747.76	0	0
gene-HO397_04890	708	679.582	2	1.7608
gene-HO397_04895	588	541.755	0	0
gene-HO397_04900	399	566.666	1	1.05583
gene-HO397_04905	858	883.91	3	2.03064
gene-HO397_04910	1545	1560.86	7	2.6832
gene-HO397_04915	1137	1258.77	10	4.75308
gene-HO397_04920	93	51.7112	0	0
gene-HO397_04925	1299	1428.57	4	1.67525
gene-HO397_04930	2181	2169.62	15	4.13645
gene-HO397_04935	447	400.386	9	13.4488
gene-HO397_04940	1140	1229.82	6	2.91896
gene-HO397_04945	2097	2251.3	12	3.18911
gene-HO397_04950	747	783.457	6	4.58201
gene-HO397_04955	645	630.594	9	8.53912
gene-HO397_04960	306	266.14	6	13.4884
gene-HO397_04965	213	195.545	7	21.4177
gene-HO397_04970	213	194.508	15	46.1396
gene-HO397_04975	189	115.72	8	41.362
gene-HO397_04980	231	245.214	6	14.6395
gene-HO397_04985	174	148.867	9	36.1714
gene-HO397_04990	1074	1299.29	14	6.44678
gene-HO397_04995	2745	2546.21	25	5.87445
gene-HO397_05000	1029	894.782	14	9.3612
gene-HO397_05005	693	746.817	13	10.4148
gene-HO397_05010	1173	1246.99	6	2.87878
gene-HO397_05015	2547	2687.57	3	0.667854
gene-HO397_05020	600	591.023	11	11.1355
gene-HO397_05025	306	278.101	8	17.2111
gene-HO397_05030	921	810.956	9	6.63996
gene-HO397_05035	1260	1517.67	2	0.788447
gene-HO397_05040	1242	1274.44	3	1.40838
gene-HO397_05045	228	208.379	1	2.87122
gene-HO397_05050	597	550.755	0	0
gene-HO397_05055	174	140.849	1	4.24782
gene-HO397_05060	1329	1467.58	1	0.40768
gene-HO397_05065	495	448.755	0	0
gene-HO397_05070	591	544.755	0	0
gene-HO397_05075	801	720.887	4	3.31981
gene-HO397_05080	387	340.755	0	0
gene-HO397_05085	693	737.714	7	5.67715
gene-HO397_05090	1092	1045.76	0	0
gene-HO397_05095	639	545.9	7	7.67194
gene-HO397_05100	3963	4171.49	64	9.17929
gene-HO397_05105	210	178.443	1	3.35291
gene-HO397_05110	1509	1492.7	29	11.6237
gene-HO397_05115	303	296.979	9	18.1317
gene-HO397_05120	831	770.751	34	26.3928
gene-HO397_05125	1128	1048.94	25	14.2597
gene-HO397_05130	1272	1232.79	10	4.85325
gene-HO397_05135	789	784.226	27	20.5989
gene-HO397_05140	414	365.032	5	8.19519
gene-HO397_05145	1326	1471.45	43	17.4841
gene-HO397_05150	2019	2423.56	36	8.88729
gene-HO397_05155	2424	2630.43	11	2.50199
gene-HO397_05160	1359	1707.5	26	9.1103
gene-HO397_05165	1163	1256.53	13.9369	6.63609
rna-HO397_05170	88	69.3758	86.5	745.982
gene-HO397_05175	939	1003.11	29	17.2969
gene-HO397_05180	738	777.901	20	15.3825
gene-HO397_05185	555	548.044	13	14.1922
gene-HO397_05190	492	522.751	17	19.4569
gene-HO397_05195	834	781.636	7	5.35814
gene-HO397_05200	417	496.532	9	10.8447
gene-HO397_05205	390	481.899	2	2.4831
gene-HO397_05210	651	713.655	3	2.51509
gene-HO397_05215	456	599.648	11	10.9753
gene-HO397_05220	456	453.494	14	18.4704
gene-HO397_05225	333	301.104	1	1.98703
gene-HO397_05230	312	407.77	3	4.40176
gene-HO397_05235	534	587.682	7	7.1265
gene-HO397_05240	1482	1594.12	16	6.00508
gene-HO397_05245	1158	1377.75	10	4.34261
gene-HO397_05250	1536	1811.28	58	19.1586
gene-HO397_05255	2544	2557.83	113	26.4318
gene-HO397_05260	228	181.926	0	0
gene-HO397_05265	375	328.755	0	0
gene-HO397_05270	1227	1223.01	10	4.89205
gene-HO397_05275	921	990.912	16	9.66063
gene-HO397_05280	1053	1027.98	8	4.65614
gene-HO397_05285	576	754.339	2	1.58629
gene-HO397_05290	567	591.921	1	1.01078
gene-HO397_05295	114	71.2188	0	0
gene-HO397_05300	1119	1133.25	5	2.63977
gene-HO397_05305	255	192.312	15	46.6665
gene-HO397_05310	246	320.251	6	11.2094
gene-HO397_05315	1047	1122.96	11	5.8607
gene-HO397_05320	561	595.586	4	4.01824
gene-HO397_05325	648	635.652	6	5.64745
gene-HO397_05330	1209	1102.4	16	8.6836
gene-HO397_05335	585	695.748	18	15.4789
gene-HO397_05340	648	606.86	4	3.94359
gene-HO397_05345	924	884.318	10	6.76568
gene-HO397_05350	1536	1672.61	22	7.86952
gene-HO397_05355	417	406.78	2	2.94165
gene-HO397_05360	294	191.537	4	12.4948
gene-HO397_05365	660	560.782	3	3.20072
gene-HO397_05370	417	372.436	5	8.03227
gene-HO397_05375	405	411.564	1	1.45373
gene-HO397_05380	696	694.807	1	0.861105
gene-HO397_05385	1206	1246.61	12	5.75934
gene-HO397_05390	756	629.784	1	0.950012
gene-HO397_05395	783	776.575	2	1.54087
gene-HO397_05400	699	652.755	0	0
gene-HO397_05405	1098	1268.57	4	1.88654
gene-HO397_05410	942	1055.76	5	2.83352
gene-HO397_05415	1644	1679.2	7	2.49411
gene-HO397_05420	954	820.099	3	2.18865
gene-HO397_05425	3186	2986.38	106	21.2364
gene-HO397_05430	960	924.91	21	13.5844
gene-HO397_05435	585	541.178	10	11.0555
gene-HO397_05440	522	637.19	49	46.0095
gene-HO397_05445	174	93.7318	13	82.9807
gene-HO397_05450	1071	1168.19	58	29.7054
gene-HO397_05455	954	965.452	63	39.0418
gene-HO397_05460	930	802.806	30	22.3579
